Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[146.635, 94.69, 0.909289]","[150.145, 119.336, 0.8735]","[129.912, 117.602, 0.873079]","[129.907, 143.988, 0.755181]","[130.811, 161.619, 0.818807]","[167.768, 121.091, 0.818163]","[166.902, 151.068, 0.822346]","[166.898, 175.702, 0.76145]","[147.503, 175.675, 0.711548]","[136.931, 175.683, 0.713857]","[137.873, 224.993, 0.70968]","[144.001, 276.037, 0.801013]","[158.921, 174.82, 0.766653]","[153.702, 210.039, 0.712523]","[156.319, 249.636, 0.789934]","[143.949, 89.4423, 0.884511]","[151.88, 89.4028, 0.929041]","[136.986, 94.6436, 0.845934]","[158.105, 93.7885, 0.879227]","[153.689, 266.358, 0.555062]","[158.112, 264.6, 0.65372]","[154.562, 250.497, 0.652515]","[144.898, 285.713, 0.72599]","[138.726, 284.881, 0.733526]","[144.912, 278.681, 0.692664]"
"[149.255, 94.6764, 0.900427]","[149.288, 121.109, 0.854549]","[129.868, 121.112, 0.838034]","[123.786, 155.438, 0.847475]","[122.898, 182.74, 0.863285]","[167.78, 120.224, 0.813685]","[170.405, 151.959, 0.810833]","[171.296, 181.862, 0.833101]","[146.624, 176.581, 0.710715]","[136.059, 177.449, 0.704287]","[140.462, 229.358, 0.785192]","[144.019, 276.037, 0.792076]","[158.928, 177.442, 0.74687]","[157.214, 228.505, 0.807968]","[157.166, 273.424, 0.755742]","[144.018, 89.4184, 0.920636]","[151.948, 88.579, 0.923849]","[137.829, 94.6459, 0.887598]","[158.959, 92.9423, 0.881675]","[152.819, 284.813, 0.579441]","[158.944, 283.943, 0.64849]","[155.429, 278.652, 0.578825]","[145.767, 284.831, 0.663563]","[140.466, 284.832, 0.636079]","[144.9, 278.7, 0.629164]"
"[150.171, 94.672, 0.915719]","[151.02, 121.12, 0.918633]","[130.758, 121.112, 0.856288]","[124.661, 154.562, 0.79734]","[123.747, 182.724, 0.860723]","[171.268, 120.233, 0.824659]","[172.14, 151.941, 0.866052]","[172.194, 181.855, 0.863949]","[148.388, 177.442, 0.703045]","[136.935, 177.449, 0.732712]","[141.345, 228.519, 0.791913]","[144.019, 276.03, 0.806643]","[158.978, 178.31, 0.744944]","[157.218, 228.472, 0.802333]","[157.176, 273.41, 0.770112]","[144.9, 89.4021, 0.917528]","[153.693, 88.5833, 0.859422]","[138.73, 93.813, 0.82603]","[159.865, 92.9378, 0.838555]","[152.818, 284.837, 0.642533]","[158.955, 283.967, 0.702175]","[155.442, 277.828, 0.602269]","[145.747, 284.842, 0.706175]","[139.597, 284.836, 0.67901]","[144.906, 278.696, 0.659747]"
"[149.279, 94.6757, 0.906704]","[150.133, 121.951, 0.870369]","[129.888, 121.953, 0.851972]","[123.792, 154.574, 0.840961]","[122.906, 181.874, 0.865558]","[168.631, 121.088, 0.808982]","[170.403, 152.793, 0.801601]","[171.292, 182.727, 0.830181]","[146.643, 176.555, 0.706561]","[136.079, 176.565, 0.704313]","[140.466, 228.523, 0.784817]","[144.015, 276.028, 0.787538]","[158.933, 176.579, 0.749354]","[158.029, 228.498, 0.81026]","[156.332, 273.428, 0.75225]","[144.03, 89.4171, 0.919359]","[151.958, 88.5799, 0.914128]","[137.825, 93.8224, 0.879782]","[158.958, 92.9287, 0.866389]","[152.828, 284.818, 0.591352]","[158.951, 283.946, 0.654513]","[154.567, 278.654, 0.577563]","[145.779, 284.832, 0.666183]","[140.477, 284.836, 0.638933]","[144.893, 278.693, 0.633186]"
"[151.068, 94.7042, 0.94142]","[151.881, 121.122, 0.915905]","[130.837, 120.221, 0.828062]","[126.375, 152.814, 0.80629]","[123.763, 180.959, 0.876175]","[172.129, 121.959, 0.847751]","[172.174, 152.822, 0.844255]","[172.197, 182.735, 0.857186]","[148.397, 177.443, 0.693562]","[136.949, 177.447, 0.722428]","[141.367, 228.51, 0.79316]","[144.016, 275.169, 0.794234]","[158.974, 178.311, 0.734856]","[158.035, 227.638, 0.803424]","[156.331, 273.405, 0.763966]","[146.625, 89.4334, 0.866151]","[156.325, 89.4269, 0.863434]","[140.479, 93.8157, 0.814245]","[161.613, 93.8024, 0.812168]","[152.814, 283.984, 0.5955]","[158.949, 283.095, 0.64551]","[154.567, 277.821, 0.571813]","[145.764, 284.809, 0.66287]","[140.464, 283.984, 0.626786]","[144.888, 278.677, 0.641414]"
"[151.021, 94.6935, 0.933083]","[151.061, 121.117, 0.917953]","[130.809, 120.237, 0.839096]","[126.386, 152.827, 0.791672]","[123.776, 180.982, 0.861657]","[171.293, 120.242, 0.83047]","[172.165, 151.932, 0.887774]","[172.205, 181.837, 0.871376]","[148.398, 177.435, 0.696488]","[136.947, 177.432, 0.722701]","[141.358, 228.509, 0.788388]","[144.006, 275.155, 0.797205]","[158.981, 178.308, 0.73838]","[158.044, 228.469, 0.810857]","[157.175, 273.401, 0.769521]","[145.749, 89.4266, 0.884464]","[155.423, 89.4133, 0.847127]","[139.581, 93.8151, 0.828422]","[159.88, 93.7813, 0.820613]","[152.799, 284.82, 0.632073]","[158.94, 283.957, 0.694972]","[155.442, 277.818, 0.603039]","[144.908, 284.829, 0.724078]","[139.584, 284.818, 0.68934]","[144.892, 278.668, 0.654559]"
"[151.94, 92.9439, 0.891931]","[151.937, 118.459, 0.895774]","[132.547, 120.232, 0.811587]","[128.132, 144.896, 0.817459]","[120.216, 165.124, 0.855803]","[172.189, 116.723, 0.874536]","[170.406, 121.971, 0.627226]","[165.122, 128.147, 0.790172]","[151.037, 172.187, 0.833991]","[137.876, 171.284, 0.787329]","[145.754, 185.347, 0.793777]","[144.876, 230.273, 0.759854]","[163.367, 173.078, 0.738819]","[158.938, 225.852, 0.760119]","[158.037, 276.903, 0.770959]","[148.412, 88.5131, 0.902845]","[158.049, 88.5138, 0.942625]","[142.247, 92.943, 0.817464]","[165.085, 92.9476, 0.857544]","[151.918, 285.698, 0.686711]","[158.076, 285.71, 0.72193]","[158.057, 279.581, 0.60011]","[144.001, 250.508, 0.647817]","[140.485, 248.751, 0.570921]","[144.886, 231.173, 0.553075]"
"[150.167, 94.6788, 0.920895]","[151.003, 121.948, 0.910755]","[129.941, 121.115, 0.857252]","[124.635, 154.576, 0.814329]","[123.737, 182.719, 0.864734]","[170.418, 120.232, 0.814843]","[172.122, 151.947, 0.852481]","[172.165, 180.994, 0.872362]","[147.521, 178.305, 0.695909]","[136.909, 178.322, 0.71847]","[141.358, 228.536, 0.791029]","[144.009, 275.168, 0.798844]","[158.971, 178.315, 0.739625]","[158.039, 228.498, 0.807347]","[156.333, 273.427, 0.75833]","[144.892, 89.4022, 0.920909]","[153.689, 88.5858, 0.864757]","[138.698, 93.7864, 0.833587]","[159.854, 92.9437, 0.846777]","[152.795, 284.829, 0.635605]","[158.932, 283.967, 0.695217]","[154.573, 277.842, 0.599633]","[144.905, 284.837, 0.731575]","[139.583, 284.826, 0.697458]","[144.891, 278.678, 0.663815]"
"[150.169, 94.6716, 0.914315]","[151.018, 121.12, 0.917997]","[130.758, 121.112, 0.856621]","[124.665, 154.567, 0.794234]","[123.746, 182.716, 0.860322]","[171.268, 120.231, 0.824045]","[172.142, 151.936, 0.866524]","[172.198, 181.861, 0.861606]","[148.389, 176.58, 0.697415]","[136.933, 177.436, 0.726952]","[141.349, 228.516, 0.791393]","[144.018, 276.028, 0.804419]","[158.979, 177.457, 0.740003]","[157.216, 228.474, 0.800948]","[157.177, 273.409, 0.77201]","[144.898, 89.4026, 0.916239]","[153.688, 88.5855, 0.858686]","[138.726, 93.8152, 0.826458]","[159.861, 92.947, 0.839399]","[152.817, 284.828, 0.634856]","[158.954, 283.958, 0.695249]","[155.444, 277.827, 0.601605]","[145.747, 284.834, 0.701223]","[139.598, 284.828, 0.672995]","[144.903, 278.694, 0.655154]"
"[150.152, 94.6754, 0.915853]","[151.002, 121.112, 0.911189]","[129.945, 121.084, 0.84607]","[123.796, 153.678, 0.832704]","[122.904, 181.846, 0.872456]","[170.404, 121.097, 0.811752]","[171.3, 152.803, 0.826331]","[172.147, 182.722, 0.845458]","[146.635, 178.306, 0.708161]","[136.079, 178.309, 0.709525]","[140.475, 228.528, 0.790643]","[144.014, 275.156, 0.795053]","[158.929, 178.322, 0.751956]","[157.188, 228.492, 0.786857]","[156.332, 273.419, 0.761018]","[144.88, 89.4035, 0.926496]","[153.676, 88.5864, 0.863712]","[138.714, 93.8178, 0.831596]","[159.846, 93.7837, 0.844755]","[152.799, 284.813, 0.628886]","[158.935, 283.951, 0.694199]","[155.432, 277.843, 0.592327]","[144.9, 284.823, 0.709518]","[138.744, 284.813, 0.679411]","[144.9, 278.67, 0.652657]"
"[150.156, 94.671, 0.914816]","[151.018, 121.119, 0.919587]","[130.76, 121.113, 0.858687]","[125.498, 154.564, 0.79348]","[123.743, 181.871, 0.861739]","[171.265, 120.229, 0.823968]","[172.142, 151.96, 0.856115]","[172.194, 181.871, 0.861543]","[148.391, 177.437, 0.700466]","[136.934, 177.447, 0.73068]","[141.352, 228.516, 0.79132]","[144.017, 276.027, 0.804191]","[158.979, 178.302, 0.743157]","[157.217, 228.478, 0.802522]","[157.175, 273.412, 0.770189]","[144.887, 89.4024, 0.923815]","[153.676, 88.583, 0.865928]","[138.717, 93.8139, 0.829668]","[159.857, 92.9401, 0.839957]","[152.814, 284.839, 0.652176]","[158.952, 283.973, 0.713552]","[155.441, 277.83, 0.603322]","[145.748, 284.839, 0.702281]","[139.598, 284.831, 0.67446]","[144.902, 278.693, 0.657817]"
"[151.006, 94.7002, 0.939929]","[151.027, 121.116, 0.920816]","[130.779, 120.227, 0.847962]","[124.629, 152.832, 0.828703]","[123.733, 181.004, 0.87413]","[171.261, 121.113, 0.822495]","[172.146, 152.797, 0.849219]","[172.17, 181.864, 0.854617]","[147.518, 177.437, 0.695315]","[136.91, 177.444, 0.70874]","[141.348, 228.519, 0.783903]","[144.006, 275.164, 0.781715]","[158.964, 177.458, 0.742552]","[158.028, 228.474, 0.789117]","[156.322, 274.273, 0.752094]","[144.921, 89.4333, 0.894722]","[154.567, 89.4222, 0.84742]","[138.741, 93.822, 0.831993]","[159.864, 93.7889, 0.832545]","[152.803, 284.823, 0.606933]","[158.935, 283.96, 0.662886]","[154.563, 277.838, 0.577937]","[145.76, 284.818, 0.666669]","[140.46, 284.812, 0.626087]","[144.875, 278.67, 0.634279]"
"[151.936, 93.8085, 0.89736]","[151.903, 122.003, 0.928706]","[131.677, 122.85, 0.852653]","[126.381, 153.682, 0.777146]","[117.603, 179.227, 0.867431]","[172.133, 121.969, 0.829738]","[166.895, 143.11, 0.254369]","[165.088, 150.14, 0.240604]","[151.062, 178.309, 0.774123]","[137.879, 177.436, 0.727841]","[141.363, 215.32, 0.701701]","[143.105, 254.919, 0.665568]","[164.21, 178.332, 0.707392]","[158.96, 227.609, 0.796977]","[158.066, 274.28, 0.791717]","[148.399, 88.5473, 0.888008]","[158.031, 88.5361, 0.922804]","[142.236, 93.8177, 0.820882]","[164.241, 92.9304, 0.838738]","[151.953, 285.702, 0.724166]","[158.979, 284.872, 0.744981]","[157.21, 277.827, 0.620639]","[143.968, 274.277, 0.50001]","[136.978, 271.624, 0.480735]","[144.013, 255.779, 0.481045]"
"[151.031, 94.7096, 0.94222]","[151.054, 121.116, 0.919977]","[130.801, 120.217, 0.834978]","[124.642, 153.664, 0.821206]","[123.738, 181.84, 0.872326]","[171.292, 121.123, 0.837465]","[172.154, 152.798, 0.848393]","[172.179, 181.869, 0.85574]","[147.506, 177.442, 0.696342]","[136.909, 177.443, 0.706047]","[141.34, 228.514, 0.78287]","[144.005, 275.158, 0.782192]","[158.954, 178.305, 0.743166]","[157.21, 227.636, 0.779575]","[156.324, 273.415, 0.755683]","[145.758, 89.4392, 0.880379]","[155.436, 89.428, 0.847932]","[139.587, 93.7987, 0.816791]","[160.727, 92.9437, 0.812809]","[152.801, 284.819, 0.599662]","[158.936, 283.953, 0.655783]","[154.559, 277.833, 0.573512]","[145.747, 284.819, 0.682327]","[139.601, 284.811, 0.645473]","[144.881, 278.671, 0.63353]"
"[151.063, 94.704, 0.944073]","[151.884, 121.951, 0.917669]","[130.833, 120.237, 0.831228]","[128.13, 152.827, 0.795407]","[123.788, 180.135, 0.862456]","[172.139, 121.951, 0.849459]","[172.175, 152.806, 0.865742]","[172.204, 182.747, 0.857711]","[149.261, 176.564, 0.697555]","[136.958, 176.566, 0.725253]","[141.368, 228.506, 0.783636]","[144.012, 275.165, 0.79787]","[158.996, 177.449, 0.728379]","[158.054, 228.48, 0.811647]","[157.165, 273.4, 0.769162]","[145.791, 89.4352, 0.870256]","[156.318, 89.4223, 0.863149]","[140.465, 93.8206, 0.815492]","[161.603, 93.7915, 0.803049]","[152.826, 283.975, 0.596538]","[158.952, 283.082, 0.649617]","[154.567, 277.816, 0.572375]","[145.775, 283.975, 0.66052]","[140.478, 283.969, 0.620381]","[144.877, 278.669, 0.65255]"
"[150.148, 94.6734, 0.915215]","[151.001, 121.117, 0.909464]","[129.943, 121.096, 0.85067]","[123.794, 153.691, 0.831797]","[122.907, 181.852, 0.870271]","[170.402, 121.098, 0.812199]","[171.301, 152.808, 0.824583]","[172.153, 182.719, 0.849633]","[146.636, 177.455, 0.705976]","[136.075, 177.456, 0.705158]","[140.483, 228.524, 0.789486]","[144.014, 275.158, 0.794126]","[158.931, 178.312, 0.748023]","[157.192, 228.493, 0.787878]","[156.332, 273.423, 0.759808]","[144.876, 89.4019, 0.929509]","[153.672, 88.5839, 0.868375]","[138.71, 93.8232, 0.831917]","[159.843, 93.7826, 0.846465]","[152.794, 284.816, 0.623741]","[158.931, 283.955, 0.687537]","[155.433, 278.651, 0.592856]","[144.897, 284.826, 0.710015]","[138.741, 284.816, 0.681536]","[144.899, 278.671, 0.65165]"
"[151.881, 94.7052, 0.94071]","[151.044, 121.976, 0.921106]","[130.819, 122.83, 0.877567]","[128.165, 151.042, 0.853044]","[121.985, 173.052, 0.880468]","[171.264, 120.213, 0.784517]","[166.914, 130.781, 0.387393]","[166.019, 136.918, 0.608158]","[150.99, 174.816, 0.765602]","[137.825, 173.912, 0.789764]","[144.03, 194.147, 0.863208]","[143.973, 238.179, 0.807475]","[161.609, 177.447, 0.706556]","[158.967, 225.869, 0.769946]","[158.931, 275.158, 0.785406]","[146.645, 89.4481, 0.852444]","[157.168, 89.437, 0.860451]","[141.341, 94.669, 0.819658]","[162.494, 94.6594, 0.819847]","[154.564, 285.698, 0.649022]","[159.849, 284.878, 0.666634]","[158.099, 278.689, 0.636956]","[144.892, 257.571, 0.754928]","[140.479, 256.655, 0.691631]","[143.126, 239.079, 0.665713]"
"[151.057, 92.9461, 0.898498]","[151.022, 118.474, 0.909078]","[130.779, 119.33, 0.855989]","[126.402, 145.776, 0.779609]","[121.11, 166.052, 0.837085]","[171.252, 117.589, 0.818909]","[166.89, 121.993, 0.517182]","[165.072, 129.02, 0.740956]","[147.521, 172.163, 0.778056]","[136.935, 171.261, 0.789528]","[142.233, 187.125, 0.80928]","[137.886, 232.914, 0.790315]","[158.979, 173.067, 0.770657]","[157.213, 227.605, 0.741161]","[156.328, 276.048, 0.758716]","[145.774, 88.5292, 0.9105]","[156.311, 88.5153, 0.894771]","[139.609, 93.7995, 0.819285]","[162.49, 92.9463, 0.821852]","[151.001, 285.707, 0.737651]","[157.202, 285.707, 0.761326]","[156.311, 278.718, 0.630381]","[137.848, 250.515, 0.794004]","[132.561, 248.75, 0.705778]","[140.49, 235.516, 0.67888]"
"[150.17, 93.8158, 0.892091]","[151.904, 119.33, 0.895023]","[131.701, 116.736, 0.831472]","[132.537, 123.745, 0.576974]","[136.965, 133.428, 0.796119]","[172.132, 121.976, 0.869972]","[171.262, 150.151, 0.754012]","[171.286, 172.148, 0.756058]","[147.524, 172.154, 0.755623]","[136.957, 172.177, 0.767886]","[139.587, 226.759, 0.669798]","[143.979, 276.926, 0.83345]","[158.927, 172.151, 0.773748]","[151.936, 186.275, 0.617681]","[156.308, 232.897, 0.651552]","[144.896, 88.5625, 0.933203]","[153.688, 88.539, 0.887013]","[138.729, 93.7982, 0.811623]","[160.712, 92.0565, 0.825783]","[151.949, 251.409, 0.578044]","[157.206, 250.526, 0.616994]","[154.565, 234.672, 0.479263]","[143.963, 285.752, 0.762742]","[137.801, 285.705, 0.822715]","[144.909, 279.577, 0.711306]"
"[151.07, 94.7088, 0.941998]","[151.885, 121.951, 0.918662]","[130.839, 120.222, 0.826426]","[125.522, 152.814, 0.810423]","[123.764, 180.962, 0.875661]","[172.137, 121.961, 0.854496]","[172.18, 153.664, 0.838895]","[172.196, 182.74, 0.857133]","[148.406, 177.443, 0.69687]","[136.953, 177.45, 0.726504]","[141.354, 228.528, 0.791318]","[144.014, 275.174, 0.793963]","[158.982, 178.309, 0.734467]","[158.056, 228.484, 0.814791]","[156.335, 273.414, 0.763125]","[146.626, 89.4398, 0.863586]","[156.328, 89.4295, 0.863213]","[140.482, 93.8217, 0.816004]","[162.468, 93.8064, 0.817346]","[152.808, 284.814, 0.601435]","[158.944, 283.946, 0.655779]","[154.575, 277.827, 0.572447]","[145.77, 284.815, 0.6618]","[140.472, 284.811, 0.62648]","[144.887, 278.68, 0.635946]"
"[151.037, 94.7072, 0.941381]","[151.057, 121.117, 0.920031]","[130.806, 120.22, 0.833712]","[124.643, 152.826, 0.82413]","[123.744, 181.841, 0.868029]","[171.29, 121.951, 0.837982]","[172.153, 152.802, 0.844971]","[172.18, 182.72, 0.855201]","[147.518, 176.581, 0.69396]","[136.916, 176.58, 0.7077]","[141.338, 228.501, 0.779772]","[144.007, 274.302, 0.783981]","[158.958, 177.453, 0.741549]","[157.219, 227.618, 0.774738]","[156.326, 273.41, 0.757796]","[145.766, 89.4363, 0.878691]","[155.446, 89.4247, 0.851438]","[139.608, 93.8087, 0.812195]","[160.74, 92.9425, 0.80627]","[152.799, 284.816, 0.604309]","[158.936, 283.948, 0.659981]","[154.565, 277.829, 0.574308]","[145.749, 284.816, 0.680069]","[139.602, 284.808, 0.643616]","[144.884, 278.665, 0.634575]"
"[150.135, 94.6903, 0.918556]","[150.998, 121.102, 0.907322]","[129.938, 121.097, 0.855215]","[124.611, 153.68, 0.832639]","[123.735, 181.865, 0.865249]","[170.408, 120.212, 0.811957]","[172.119, 151.948, 0.854092]","[172.157, 181.842, 0.861655]","[147.512, 175.699, 0.69353]","[136.908, 175.699, 0.702658]","[140.484, 228.488, 0.776551]","[144.014, 274.301, 0.79462]","[158.958, 176.578, 0.739168]","[158.026, 227.603, 0.786156]","[156.325, 273.4, 0.757135]","[144.864, 89.4352, 0.920222]","[152.806, 89.4105, 0.87656]","[138.697, 93.8182, 0.85512]","[159, 92.9357, 0.861937]","[152.811, 284.825, 0.623136]","[158.947, 283.954, 0.686703]","[154.565, 277.82, 0.586619]","[145.755, 284.833, 0.716256]","[139.606, 284.825, 0.682125]","[144.892, 278.662, 0.653829]"
"[151.008, 94.6996, 0.939252]","[151.029, 121.117, 0.920839]","[130.78, 120.227, 0.847371]","[124.629, 152.831, 0.829006]","[123.733, 181.004, 0.873983]","[171.262, 121.115, 0.821672]","[172.147, 152.797, 0.84842]","[172.17, 181.864, 0.85412]","[147.518, 177.436, 0.694737]","[136.91, 177.442, 0.707866]","[141.348, 228.519, 0.783917]","[144.006, 275.164, 0.781703]","[158.964, 177.457, 0.741923]","[158.028, 228.474, 0.789116]","[156.323, 274.273, 0.752071]","[144.922, 89.4315, 0.892884]","[154.573, 89.4212, 0.848587]","[138.738, 93.8247, 0.834597]","[159.871, 93.7977, 0.829771]","[152.803, 284.823, 0.606566]","[158.935, 283.96, 0.662403]","[154.563, 277.838, 0.577841]","[145.76, 284.818, 0.666781]","[140.46, 284.812, 0.626146]","[144.875, 278.67, 0.634423]"
"[151.034, 94.6844, 0.935003]","[151.052, 119.334, 0.905384]","[130.801, 121.096, 0.854037]","[129.028, 148.399, 0.810967]","[122.844, 167.775, 0.843535]","[171.259, 116.735, 0.831508]","[166.875, 121.98, 0.560398]","[165.152, 125.514, 0.653278]","[150.993, 173.02, 0.820927]","[137.856, 172.137, 0.801892]","[144.837, 187.118, 0.861236]","[144.017, 234.672, 0.845161]","[160.735, 173.929, 0.727764]","[158.107, 224.988, 0.757546]","[158.106, 275.159, 0.773566]","[145.768, 89.4138, 0.8897]","[155.454, 89.4125, 0.85652]","[140.47, 93.812, 0.797704]","[161.621, 93.81, 0.822879]","[152.829, 284.85, 0.639346]","[158.962, 284.848, 0.676526]","[158.935, 278.7, 0.614098]","[144.86, 253.154, 0.777629]","[139.61, 250.537, 0.730899]","[144.007, 235.554, 0.689482]"
"[152.833, 93.8036, 0.867893]","[152.831, 121.988, 0.872364]","[134.319, 122.836, 0.828351]","[129.93, 155.455, 0.837509]","[122.87, 180.996, 0.866152]","[173.041, 121.122, 0.840954]","[169.513, 149.272, 0.331866]","[166.033, 153.68, 0.197283]","[151.934, 178.318, 0.76182]","[139.616, 177.429, 0.685844]","[142.248, 216.193, 0.694321]","[143.095, 255.802, 0.63616]","[165.103, 179.191, 0.75115]","[159.838, 223.256, 0.777262]","[158.1, 272.548, 0.795741]","[150.161, 88.5436, 0.914738]","[158.113, 88.5253, 0.954081]","[143.986, 93.8168, 0.868887]","[165.14, 92.9196, 0.858033]","[153.69, 285.708, 0.718324]","[159.876, 284.859, 0.728885]","[157.202, 277.791, 0.599901]","[143.989, 271.647, 0.452574]","[137.807, 269.897, 0.450872]","[143.978, 257.541, 0.428666]"
"[149.257, 94.6607, 0.891561]","[151.048, 116.75, 0.936863]","[131.684, 116.667, 0.799459]","[128.996, 115.851, 0.594961]","[131.701, 124.647, 0.804881]","[170.419, 118.458, 0.839015]","[167.763, 147.532, 0.710693]","[166.003, 171.258, 0.613779]","[145.792, 171.277, 0.740526]","[136.063, 172.136, 0.729977]","[137.873, 225.866, 0.68798]","[144.012, 275.178, 0.805212]","[158.097, 171.273, 0.764136]","[152.813, 186.216, 0.705182]","[158.029, 229.407, 0.81766]","[144.026, 89.4084, 0.929796]","[151.945, 88.5682, 0.933243]","[137.84, 93.7954, 0.835622]","[158.977, 92.0672, 0.864091]","[153.665, 249.632, 0.764764]","[158.952, 247.885, 0.731443]","[156.325, 231.137, 0.597813]","[144.878, 285.735, 0.729324]","[138.705, 285.701, 0.74386]","[145.754, 278.689, 0.688629]"
"[151.006, 94.7184, 0.944455]","[151.034, 121.104, 0.918401]","[130.777, 121.083, 0.846397]","[124.661, 152.824, 0.807059]","[123.766, 180.988, 0.86532]","[171.274, 120.228, 0.825828]","[172.151, 151.933, 0.870864]","[172.198, 181.845, 0.861678]","[149.264, 175.692, 0.69226]","[136.962, 175.69, 0.71866]","[141.347, 228.504, 0.778008]","[144.009, 275.155, 0.791357]","[158.996, 177.432, 0.719945]","[157.219, 227.628, 0.782587]","[156.331, 273.414, 0.753033]","[144.918, 90.2997, 0.885943]","[154.546, 89.4418, 0.83986]","[138.738, 94.6588, 0.85924]","[159.842, 93.8071, 0.844844]","[152.798, 284.824, 0.618193]","[158.936, 283.964, 0.685426]","[155.423, 277.829, 0.588416]","[145.749, 284.831, 0.705033]","[139.602, 284.824, 0.67237]","[144.888, 278.669, 0.647543]"
