Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[259.097, 125.816, 0.894685]","[259.1, 154.601, 0.911977]","[243.139, 153.652, 0.877193]","[224.244, 130.783, 0.717729]","[204.397, 106.885, 0.863287]","[275.013, 154.64, 0.863401]","[298.831, 130.746, 0.766892]","[314.804, 107.884, 0.741595]","[258.059, 214.31, 0.761992]","[245.166, 213.315, 0.697246]","[251.079, 266.055, 0.82433]","[252.129, 312.774, 0.804318]","[268.006, 215.31, 0.715297]","[266.055, 266.04, 0.840971]","[265.973, 313.717, 0.822974]","[256.061, 123.86, 0.88228]","[265.973, 123.838, 0.931748]","[250.092, 132.797, 0.869333]","[269.022, 132.783, 0.780975]","[261.04, 322.706, 0.659922]","[267.009, 321.749, 0.763126]","[265.041, 315.754, 0.62798]","[253.088, 322.702, 0.710887]","[249.089, 321.74, 0.70874]","[255.103, 315.742, 0.586163]"
"[259.113, 129.802, 0.903608]","[259.103, 153.647, 0.907262]","[242.173, 151.655, 0.845942]","[217.274, 137.735, 0.725429]","[190.452, 120.815, 0.817123]","[276.975, 154.61, 0.842037]","[302.806, 140.747, 0.697994]","[330.635, 125.795, 0.819758]","[258.078, 213.319, 0.769589]","[246.14, 212.343, 0.700127]","[251.075, 266.058, 0.818702]","[252.127, 312.778, 0.805254]","[268.036, 214.317, 0.707857]","[266.059, 266.041, 0.835329]","[265.975, 313.717, 0.824518]","[257.043, 125.79, 0.867592]","[265.047, 124.843, 0.892767]","[250.119, 131.763, 0.910297]","[269.016, 131.735, 0.822873]","[261.05, 322.695, 0.642471]","[267.013, 321.74, 0.745474]","[265.034, 315.749, 0.626359]","[253.099, 322.69, 0.709099]","[249.095, 321.73, 0.706746]","[255.097, 315.743, 0.584449]"
"[259.097, 126.788, 0.88682]","[259.104, 154.594, 0.912101]","[243.136, 153.636, 0.874133]","[223.256, 129.787, 0.684741]","[205.382, 105.919, 0.83203]","[275.016, 154.639, 0.8697]","[297.848, 130.783, 0.739088]","[314.747, 107.922, 0.75618]","[258.068, 213.329, 0.764184]","[246.131, 212.347, 0.698195]","[251.08, 266.05, 0.819786]","[252.129, 312.768, 0.800821]","[268.018, 214.327, 0.709698]","[266.055, 266.032, 0.837287]","[265.976, 313.717, 0.823423]","[256.064, 123.867, 0.881479]","[265.973, 123.85, 0.92739]","[250.094, 132.792, 0.874932]","[269.027, 132.774, 0.790527]","[261.04, 322.702, 0.662651]","[267.01, 321.746, 0.764242]","[265.042, 315.751, 0.63075]","[253.094, 322.695, 0.706274]","[249.095, 321.732, 0.704556]","[255.104, 315.737, 0.58625]"
"[260.084, 132.785, 0.878664]","[260.048, 156.651, 0.891586]","[241.179, 155.684, 0.869364]","[215.313, 170.604, 0.834361]","[186.437, 186.495, 0.849243]","[280.956, 156.672, 0.851408]","[304.824, 173.551, 0.816262]","[330.669, 192.444, 0.858972]","[258.092, 217.307, 0.796909]","[246.134, 216.315, 0.707057]","[250.163, 266.055, 0.837188]","[252.122, 312.748, 0.80745]","[269.002, 218.28, 0.732284]","[266.071, 266.056, 0.846397]","[265.982, 312.763, 0.822285]","[258.016, 130.751, 0.927005]","[265.999, 130.741, 0.942605]","[250.124, 131.799, 0.916897]","[271.007, 131.773, 0.811648]","[262.041, 322.673, 0.67706]","[267.039, 321.719, 0.771346]","[265.015, 314.803, 0.621681]","[254.083, 321.735, 0.707011]","[249.121, 321.701, 0.708789]","[255.082, 314.808, 0.62084]"
"[259.1, 125.804, 0.896262]","[259.104, 154.609, 0.913053]","[243.138, 153.663, 0.878759]","[224.243, 130.787, 0.743695]","[204.357, 106.906, 0.867306]","[275.023, 154.646, 0.861381]","[297.892, 130.8, 0.778277]","[314.791, 107.952, 0.796993]","[258.056, 214.331, 0.758927]","[245.163, 213.337, 0.694237]","[251.077, 266.058, 0.829348]","[252.127, 312.775, 0.806168]","[267.998, 216.283, 0.716234]","[266.049, 266.047, 0.84245]","[265.974, 313.719, 0.822805]","[256.063, 123.855, 0.885872]","[265.975, 123.829, 0.936616]","[250.089, 132.797, 0.868028]","[269.029, 132.787, 0.772113]","[260.092, 322.701, 0.660858]","[267.006, 321.745, 0.765027]","[265.044, 315.754, 0.627285]","[252.142, 322.697, 0.717346]","[249.086, 321.734, 0.7111]","[255.104, 315.741, 0.588557]"
"[259.093, 125.816, 0.893355]","[259.104, 154.642, 0.922251]","[243.132, 154.619, 0.893838]","[223.261, 130.811, 0.753536]","[204.372, 106.951, 0.851116]","[275.031, 154.662, 0.857502]","[297.887, 131.753, 0.805976]","[314.774, 108.928, 0.763785]","[258.066, 216.309, 0.778596]","[246.137, 215.317, 0.697768]","[251.084, 266.057, 0.835265]","[252.129, 312.773, 0.807948]","[268.014, 217.285, 0.733207]","[266.058, 266.051, 0.841531]","[265.978, 313.714, 0.831436]","[255.105, 123.859, 0.881414]","[265.053, 123.834, 0.927165]","[250.091, 132.79, 0.864211]","[269.018, 133.746, 0.770441]","[261.067, 322.701, 0.667932]","[267.024, 321.742, 0.773574]","[265.034, 315.738, 0.6487]","[253.093, 322.699, 0.715032]","[249.094, 321.735, 0.711852]","[255.102, 314.815, 0.602893]"
"[260.043, 126.784, 0.876396]","[259.127, 154.643, 0.918893]","[243.138, 154.623, 0.905318]","[223.268, 131.743, 0.728992]","[205.382, 105.919, 0.83403]","[275.989, 154.649, 0.848424]","[297.806, 131.762, 0.725944]","[313.724, 107.884, 0.79613]","[258.078, 216.305, 0.787058]","[246.154, 215.325, 0.699951]","[251.087, 266.049, 0.848496]","[252.135, 312.761, 0.80733]","[268.03, 216.318, 0.730177]","[267.005, 266.014, 0.854665]","[265.992, 312.779, 0.836259]","[257.046, 123.858, 0.897286]","[265.989, 123.824, 0.936978]","[250.126, 131.805, 0.899883]","[270.997, 131.815, 0.745587]","[262.042, 322.684, 0.669226]","[267.037, 321.733, 0.771119]","[265.038, 314.818, 0.651228]","[253.089, 321.751, 0.724503]","[249.093, 321.709, 0.715991]","[256.067, 314.82, 0.623134]"
"[259.108, 126.784, 0.88332]","[259.117, 154.659, 0.918845]","[243.136, 154.639, 0.908914]","[221.282, 130.805, 0.742697]","[204.376, 107.92, 0.836802]","[275.961, 154.669, 0.850046]","[297.868, 131.77, 0.806168]","[314.74, 109.879, 0.742544]","[258.079, 217.269, 0.791297]","[247.116, 216.298, 0.703815]","[251.094, 266.04, 0.837265]","[252.135, 312.762, 0.802171]","[268.028, 217.288, 0.736202]","[266.98, 266.014, 0.84497]","[265.982, 312.784, 0.828043]","[256.08, 123.864, 0.889494]","[265.984, 123.844, 0.932407]","[250.103, 132.774, 0.881002]","[269.041, 133.749, 0.759188]","[261.062, 322.694, 0.666768]","[267.022, 321.741, 0.773948]","[265.039, 315.738, 0.643359]","[252.143, 322.681, 0.716889]","[249.087, 321.718, 0.706647]","[256.067, 315.733, 0.603243]"
"[259.099, 125.822, 0.890606]","[259.112, 154.66, 0.918943]","[243.137, 154.64, 0.903296]","[222.259, 130.806, 0.756563]","[204.378, 107.904, 0.863946]","[275.037, 154.669, 0.855306]","[297.871, 131.773, 0.799977]","[314.765, 108.936, 0.769822]","[258.082, 217.273, 0.790997]","[247.118, 216.293, 0.701276]","[251.093, 266.05, 0.833268]","[252.135, 312.762, 0.798373]","[268.034, 217.302, 0.735222]","[266.979, 266.044, 0.842742]","[265.98, 312.781, 0.824549]","[256.061, 123.86, 0.881438]","[265.975, 123.838, 0.926995]","[250.09, 132.792, 0.865447]","[269.032, 133.748, 0.755792]","[261.061, 322.694, 0.651703]","[267.022, 321.736, 0.756842]","[265.036, 314.817, 0.6424]","[252.137, 322.69, 0.720212]","[248.141, 321.721, 0.70588]","[256.063, 314.817, 0.596302]"
"[259.122, 126.793, 0.881205]","[259.124, 154.658, 0.914283]","[243.135, 154.639, 0.909893]","[223.248, 131.763, 0.738568]","[204.406, 107.877, 0.857368]","[275.983, 154.666, 0.843415]","[298.828, 130.739, 0.77536]","[314.729, 107.894, 0.732508]","[258.062, 216.296, 0.777125]","[246.129, 215.323, 0.69913]","[251.082, 266.021, 0.836915]","[252.139, 312.744, 0.796341]","[268.011, 216.304, 0.729121]","[266.98, 265.997, 0.839377]","[265.984, 312.777, 0.827376]","[256.101, 123.862, 0.893841]","[265.989, 123.837, 0.938159]","[250.114, 131.815, 0.886636]","[270.017, 132.763, 0.73718]","[261.063, 322.691, 0.679904]","[267.024, 321.739, 0.788473]","[265.042, 314.818, 0.64725]","[253.085, 321.754, 0.715738]","[249.091, 321.709, 0.704778]","[256.07, 314.808, 0.614422]"
"[259.119, 125.828, 0.881917]","[259.12, 154.668, 0.917195]","[243.133, 154.645, 0.912953]","[221.286, 130.794, 0.752404]","[204.373, 107.901, 0.839412]","[275.968, 154.675, 0.848884]","[297.851, 131.768, 0.803771]","[313.774, 110.883, 0.738659]","[258.075, 216.311, 0.785079]","[246.158, 216.288, 0.700466]","[251.094, 266.032, 0.834944]","[252.137, 312.755, 0.799172]","[268.022, 217.272, 0.729931]","[266.98, 266.008, 0.843953]","[265.982, 312.781, 0.827158]","[256.093, 123.863, 0.889838]","[265.99, 123.841, 0.932581]","[250.105, 132.769, 0.88138]","[270.002, 133.759, 0.736744]","[261.058, 322.691, 0.670838]","[267.02, 321.739, 0.778782]","[265.042, 315.736, 0.643309]","[252.141, 321.759, 0.714674]","[249.087, 321.712, 0.703304]","[256.066, 314.815, 0.60497]"
