Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LHSmallToe,LHeel,RBigToe,RHSmallToe,RHeel
"[166.766, 110.162, 0.878185]","[147.917, 150.266, 0.848642]","[119.58, 150.227, 0.797116]","[95.9997, 184.495, 0.77169]","[70.111, 222.219, 0.853745]","[176.2, 151.411, 0.820846]","[203.335, 184.468, 0.852242]","[231.639, 218.645, 0.823751]","[152.624, 232.769, 0.682046]","[134.895, 233.945, 0.664329]","[139.616, 309.451, 0.760976]","[145.536, 376.656, 0.806666]","[171.466, 231.609, 0.66693]","[175.041, 307.084, 0.838362]","[175.072, 371.939, 0.773837]","[163.17, 106.63, 0.873296]","[166.761, 106.626, 0.394089]","[143.187, 110.179, 0.835468]",[],"[190.342, 390.732, 0.665227]","[193.869, 383.728, 0.689278]","[172.611, 378.987, 0.588149]","[145.525, 393.161, 0.756979]","[137.249, 391.948, 0.785474]","[147.903, 382.494, 0.71142]"
"[162.056, 109.039, 0.881456]","[149.084, 151.439, 0.834821]","[121.939, 150.25, 0.79434]","[111.346, 192.717, 0.783497]","[100.731, 237.498, 0.752635]","[176.213, 152.612, 0.830794]","[189.147, 195.089, 0.754674]","[199.76, 238.684, 0.680488]","[151.441, 231.616, 0.681942]","[133.735, 231.637, 0.674739]","[137.304, 309.438, 0.776269]","[145.553, 375.456, 0.806698]","[170.281, 231.603, 0.667887]","[169.1, 308.23, 0.760074]","[169.136, 373.124, 0.787174]","[154.951, 106.573, 0.902074]","[164.426, 106.587, 0.900603]","[137.332, 110.183, 0.895902]",[],"[171.445, 393.128, 0.780746]","[178.529, 390.803, 0.776347]","[165.596, 380.164, 0.679515]","[145.538, 391.99, 0.709968]","[137.263, 390.814, 0.743375]","[149.048, 381.374, 0.691597]"
"[164.397, 110.154, 0.909313]","[147.93, 151.437, 0.847606]","[120.758, 151.418, 0.79778]","[107.808, 192.674, 0.806905]","[94.8079, 232.785, 0.728845]","[176.179, 151.433, 0.829285]","[193.826, 192.65, 0.844159]","[210.385, 230.402, 0.793119]","[152.574, 231.624, 0.691031]","[134.869, 232.772, 0.686732]","[138.438, 309.434, 0.769089]","[145.541, 375.467, 0.800003]","[169.13, 231.591, 0.66985]","[171.491, 307.124, 0.769357]","[171.489, 373.123, 0.790282]","[156.17, 106.577, 0.9036]","[165.576, 106.613, 0.864118]","[138.487, 110.168, 0.870066]",[],"[174.998, 391.934, 0.779668]","[183.263, 389.586, 0.771075]","[165.596, 381.315, 0.724035]","[145.529, 392.006, 0.73689]","[137.252, 390.831, 0.761604]","[147.91, 381.397, 0.699015]"
"[154.95, 109.033, 0.937842]","[152.58, 152.572, 0.840767]","[124.275, 150.255, 0.793699]","[117.27, 196.234, 0.804305]","[114.859, 237.483, 0.755764]","[178.561, 152.595, 0.804069]","[184.45, 196.233, 0.84931]","[191.495, 238.665, 0.795685]","[150.268, 231.581, 0.690328]","[133.725, 231.601, 0.675778]","[137.296, 307.059, 0.810506]","[145.544, 375.467, 0.80752]","[167.927, 230.458, 0.694431]","[167.915, 307.067, 0.803709]","[166.766, 373.129, 0.824734]","[146.726, 105.455, 0.906175]","[160.835, 106.597, 0.856132]","[137.233, 111.332, 0.867234]","[166.745, 112.503, 0.700735]","[167.928, 393.133, 0.797246]","[175.042, 390.803, 0.815545]","[165.539, 380.179, 0.705678]","[145.504, 392.004, 0.712514]","[137.239, 390.824, 0.760722]","[147.929, 381.377, 0.701094]"
"[156.087, 109.018, 0.954263]","[152.57, 152.577, 0.837336]","[123.141, 150.252, 0.792686]","[117.254, 197.405, 0.797246]","[112.528, 237.516, 0.757708]","[178.55, 152.62, 0.805972]","[184.449, 197.393, 0.838273]","[191.488, 238.655, 0.793275]","[150.265, 231.597, 0.686859]","[133.717, 231.617, 0.669176]","[137.285, 307.078, 0.812312]","[145.544, 375.464, 0.808521]","[167.927, 231.584, 0.690103]","[166.77, 307.074, 0.819914]","[166.765, 373.137, 0.829852]","[147.865, 105.448, 0.886617]","[162.037, 106.59, 0.857788]","[137.242, 111.346, 0.867314]","[166.759, 112.534, 0.54562]","[167.942, 393.126, 0.800318]","[175.052, 390.798, 0.824484]","[165.539, 380.194, 0.718614]","[145.513, 391.977, 0.716987]","[137.249, 390.802, 0.756214]","[147.926, 381.377, 0.698277]"
"[156.176, 109.029, 0.941119]","[151.403, 152.579, 0.833746]","[123.113, 150.263, 0.792632]","[117.24, 198.604, 0.82084]","[110.203, 237.509, 0.790094]","[177.389, 152.616, 0.811774]","[184.434, 196.261, 0.845579]","[192.645, 238.688, 0.816743]","[151.423, 231.617, 0.690569]","[133.741, 231.639, 0.677046]","[137.275, 307.119, 0.803026]","[145.545, 375.479, 0.804562]","[167.958, 231.6, 0.684467]","[166.772, 307.083, 0.814533]","[166.779, 373.123, 0.81953]","[149.08, 106.579, 0.861237]","[163.205, 106.583, 0.871616]","[137.24, 111.346, 0.875831]","[167.931, 113.68, 0.195221]","[169.111, 392.012, 0.785916]","[176.17, 390.766, 0.796213]","[165.541, 380.174, 0.706682]","[145.517, 392.017, 0.718689]","[137.251, 391.919, 0.758663]","[149.049, 381.388, 0.694926]"
"[154.909, 109.043, 0.918586]","[152.606, 152.584, 0.848875]","[124.29, 150.269, 0.796218]","[117.266, 197.419, 0.803405]","[114.886, 237.498, 0.764737]","[179.728, 152.593, 0.803292]","[184.48, 196.25, 0.83154]","[191.519, 237.52, 0.799471]","[150.266, 231.579, 0.69212]","[133.727, 231.6, 0.680251]","[137.298, 307.068, 0.80764]","[145.544, 375.477, 0.807663]","[167.929, 230.458, 0.695659]","[167.937, 307.074, 0.793278]","[166.761, 373.131, 0.826657]","[146.685, 106.574, 0.910018]","[159.661, 106.587, 0.857643]","[137.23, 111.338, 0.856998]","[165.648, 111.358, 0.754357]","[167.944, 393.134, 0.798135]","[175.055, 390.8, 0.814327]","[165.531, 380.185, 0.706566]","[145.495, 392.019, 0.716443]","[137.231, 391.915, 0.771663]","[147.928, 381.384, 0.707998]"
"[153.795, 109.033, 0.913648]","[152.619, 152.599, 0.855996]","[124.294, 151.426, 0.798627]","[117.274, 197.396, 0.795432]","[114.885, 237.478, 0.753702]","[179.743, 152.589, 0.801619]","[185.598, 195.084, 0.818391]","[192.629, 238.647, 0.824037]","[151.429, 231.594, 0.69113]","[133.748, 231.615, 0.682323]","[137.307, 307.065, 0.805048]","[145.533, 376.621, 0.801389]","[169.101, 231.58, 0.686993]","[169.1, 307.036, 0.791243]","[166.763, 373.131, 0.823754]","[146.654, 106.573, 0.909694]","[158.495, 106.573, 0.863648]","[137.226, 111.351, 0.849734]","[165.625, 111.338, 0.77683]","[167.953, 393.139, 0.782205]","[175.055, 390.8, 0.806488]","[165.531, 380.189, 0.706382]","[145.507, 392.006, 0.720141]","[137.236, 390.831, 0.773561]","[147.912, 382.484, 0.698509]"
"[153.742, 109.026, 0.897863]","[153.743, 152.61, 0.864004]","[124.306, 151.444, 0.800089]","[118.355, 197.401, 0.796698]","[116.041, 237.512, 0.768332]","[180.892, 152.586, 0.800634]","[185.656, 196.252, 0.778496]","[192.701, 238.679, 0.834714]","[152.577, 231.578, 0.694549]","[134.881, 231.6, 0.689265]","[137.312, 307.063, 0.800043]","[145.525, 375.485, 0.803046]","[169.124, 230.456, 0.686406]","[169.12, 307.036, 0.787981]","[166.77, 373.116, 0.822772]","[145.553, 106.575, 0.912342]","[157.347, 105.445, 0.868058]","[136.137, 111.362, 0.843146]","[165.622, 111.332, 0.801976]","[167.939, 393.145, 0.776949]","[175.047, 390.803, 0.796466]","[165.537, 380.17, 0.694374]","[145.513, 392.013, 0.718323]","[137.238, 391.918, 0.772157]","[147.901, 381.397, 0.695418]"
"[153.733, 109.021, 0.893534]","[153.782, 153.768, 0.893847]","[125.469, 153.761, 0.828687]","[117.262, 199.762, 0.799411]","[114.866, 239.855, 0.788124]","[180.921, 152.617, 0.809297]","[187.989, 197.406, 0.76635]","[195.051, 238.677, 0.823161]","[153.755, 231.626, 0.701626]","[134.939, 231.647, 0.69813]","[137.335, 308.236, 0.786846]","[145.527, 376.63, 0.802043]","[171.469, 231.607, 0.695498]","[171.464, 307.085, 0.792603]","[166.773, 373.156, 0.806193]","[145.551, 106.575, 0.911091]","[157.355, 105.44, 0.86216]","[137.231, 112.527, 0.827917]","[165.638, 112.503, 0.800491]","[169.116, 393.141, 0.785033]","[176.189, 390.81, 0.801298]","[164.426, 381.328, 0.702561]","[145.52, 393.126, 0.727444]","[137.246, 391.931, 0.780014]","[147.897, 382.492, 0.702636]"
"[153.745, 109.03, 0.896254]","[153.778, 153.768, 0.891303]","[125.473, 153.766, 0.829545]","[117.253, 200.93, 0.806279]","[111.343, 239.863, 0.81261]","[180.92, 152.608, 0.805241]","[189.135, 198.577, 0.777012]","[195.029, 239.858, 0.827991]","[153.754, 232.77, 0.697761]","[134.923, 232.785, 0.698823]","[138.433, 308.25, 0.785174]","[145.541, 375.458, 0.815325]","[172.607, 231.633, 0.703123]","[171.447, 307.108, 0.78029]","[166.801, 373.138, 0.805714]","[145.558, 106.578, 0.914367]","[157.368, 105.451, 0.860634]","[137.222, 112.519, 0.83014]","[166.733, 112.507, 0.787935]","[167.94, 393.13, 0.784767]","[175.061, 390.808, 0.796236]","[165.554, 381.295, 0.689489]","[145.534, 392.006, 0.764041]","[137.261, 390.83, 0.797154]","[147.906, 381.372, 0.703097]"
"[152.621, 109.027, 0.891886]","[153.779, 153.765, 0.893168]","[125.458, 153.751, 0.821226]","[117.285, 200.909, 0.796359]","[114.894, 239.825, 0.783182]","[182.038, 152.616, 0.810044]","[187.982, 197.394, 0.76927]","[195.082, 238.637, 0.806409]","[153.743, 231.635, 0.695838]","[134.937, 232.769, 0.699264]","[137.336, 307.116, 0.783672]","[145.526, 376.632, 0.80438]","[171.447, 231.617, 0.691305]","[171.46, 307.081, 0.789726]","[166.778, 373.146, 0.811813]","[145.547, 106.574, 0.911465]","[157.352, 105.442, 0.86402]","[137.228, 112.499, 0.828966]","[165.633, 111.365, 0.805832]","[167.955, 393.133, 0.789163]","[176.174, 390.805, 0.799629]","[164.438, 381.316, 0.702332]","[145.511, 393.127, 0.733076]","[137.242, 391.93, 0.780716]","[147.901, 382.493, 0.71163]"
"[153.774, 109.008, 0.912795]","[153.777, 153.787, 0.896577]","[125.465, 154.904, 0.834983]","[117.202, 200.911, 0.814242]","[110.185, 238.682, 0.775862]","[182.045, 152.586, 0.804431]","[190.353, 197.399, 0.786848]","[197.398, 238.697, 0.776146]","[153.756, 232.782, 0.692214]","[134.925, 232.804, 0.69031]","[137.34, 308.258, 0.784962]","[145.541, 375.463, 0.81315]","[172.613, 231.634, 0.698777]","[171.449, 307.102, 0.778989]","[167.918, 373.141, 0.80285]","[146.652, 105.451, 0.910744]","[158.5, 105.443, 0.854835]","[137.244, 112.508, 0.840833]","[166.749, 112.507, 0.777476]","[167.939, 393.139, 0.777436]","[175.062, 390.817, 0.791363]","[165.562, 381.296, 0.692138]","[145.529, 392.01, 0.761245]","[137.257, 390.833, 0.795681]","[147.911, 381.377, 0.701628]"
"[152.612, 109.023, 0.891628]","[153.771, 153.745, 0.881802]","[125.451, 152.623, 0.81349]","[118.37, 199.776, 0.792244]","[116.024, 238.68, 0.780026]","[180.919, 152.582, 0.804616]","[187.977, 196.236, 0.768765]","[196.228, 237.512, 0.787762]","[153.743, 231.633, 0.694904]","[134.936, 231.648, 0.698312]","[137.333, 307.096, 0.791683]","[145.529, 376.625, 0.802613]","[171.452, 231.62, 0.690671]","[171.444, 307.073, 0.78529]","[166.781, 373.14, 0.810563]","[145.538, 106.571, 0.908941]","[157.342, 105.438, 0.866438]","[136.148, 112.499, 0.828391]","[165.627, 111.361, 0.806435]","[167.955, 393.132, 0.782659]","[176.173, 390.804, 0.796296]","[165.535, 381.31, 0.697324]","[145.511, 392.015, 0.726729]","[137.238, 391.917, 0.771197]","[147.905, 382.491, 0.710241]"
"[153.795, 108.997, 0.91891]","[153.787, 153.796, 0.901093]","[125.472, 154.914, 0.838712]","[116.04, 197.396, 0.77663]","[107.797, 235.139, 0.820851]","[182.058, 152.59, 0.807908]","[192.649, 196.221, 0.829175]","[202.095, 238.645, 0.806337]","[153.76, 231.645, 0.691054]","[134.917, 232.778, 0.69732]","[137.33, 308.257, 0.786823]","[145.543, 375.457, 0.812123]","[172.636, 231.618, 0.700389]","[171.461, 307.098, 0.780063]","[166.802, 373.15, 0.798644]","[146.671, 105.448, 0.908733]","[158.521, 105.442, 0.842031]","[137.271, 112.537, 0.837407]","[166.764, 112.523, 0.772988]","[166.787, 393.133, 0.770283]","[175.046, 390.817, 0.78788]","[165.564, 381.308, 0.680717]","[145.53, 392.008, 0.757504]","[137.255, 390.831, 0.792646]","[147.915, 381.375, 0.694091]"
"[152.61, 109.022, 0.892481]","[153.769, 152.622, 0.873863]","[125.448, 152.594, 0.807419]","[118.363, 198.597, 0.789706]","[116.035, 238.674, 0.777049]","[180.922, 152.576, 0.803374]","[187.973, 196.26, 0.766082]","[196.213, 238.641, 0.788215]","[152.618, 231.613, 0.693348]","[134.915, 231.624, 0.696483]","[137.325, 307.073, 0.795319]","[145.521, 375.484, 0.802532]","[170.309, 231.604, 0.691402]","[170.3, 307.052, 0.786105]","[166.782, 373.123, 0.816725]","[145.536, 106.571, 0.9094]","[157.336, 105.435, 0.867923]","[136.148, 112.498, 0.833365]","[165.621, 111.35, 0.809287]","[167.944, 393.145, 0.781418]","[175.061, 390.807, 0.794379]","[165.539, 380.182, 0.695429]","[145.515, 393.12, 0.727376]","[137.24, 391.926, 0.776918]","[147.892, 381.395, 0.703086]"
"[154.895, 108.993, 0.921168]","[153.792, 153.8, 0.902384]","[125.495, 154.904, 0.838086]","[112.501, 193.854, 0.821512]","[99.526, 232.78, 0.817263]","[182.047, 152.612, 0.808062]","[196.231, 195.088, 0.772468]","[210.364, 236.334, 0.759168]","[153.76, 231.624, 0.707208]","[134.914, 231.641, 0.706536]","[137.337, 308.254, 0.782912]","[145.542, 375.454, 0.810799]","[172.633, 231.602, 0.709727]","[171.449, 307.09, 0.778385]","[167.915, 373.152, 0.798526]","[146.689, 105.44, 0.904081]","[159.666, 105.441, 0.837384]","[137.285, 112.528, 0.835568]","[166.772, 113.675, 0.768535]","[167.922, 393.132, 0.77128]","[175.059, 390.813, 0.792118]","[165.559, 381.315, 0.679424]","[145.534, 392.01, 0.7502]","[137.258, 391.918, 0.79004]","[147.912, 381.375, 0.692175]"
"[152.611, 109.018, 0.894012]","[153.759, 152.611, 0.870872]","[124.324, 152.58, 0.803513]","[118.358, 197.419, 0.796033]","[116.044, 238.638, 0.777388]","[180.909, 151.445, 0.801117]","[186.787, 196.259, 0.776517]","[193.842, 239.809, 0.845053]","[152.586, 231.601, 0.695581]","[134.887, 231.618, 0.690952]","[137.311, 307.068, 0.801247]","[145.527, 376.617, 0.802269]","[170.273, 231.589, 0.691105]","[169.131, 307.038, 0.785224]","[166.781, 373.112, 0.81822]","[145.539, 106.574, 0.909845]","[157.331, 105.437, 0.869974]","[136.144, 112.509, 0.837249]","[165.615, 111.356, 0.809185]","[167.936, 393.142, 0.775202]","[175.046, 390.802, 0.791428]","[165.546, 380.159, 0.697576]","[145.523, 392.012, 0.715515]","[137.247, 391.92, 0.761088]","[147.906, 381.395, 0.694348]"
"[152.599, 109.016, 0.892726]","[153.766, 152.61, 0.871801]","[125.448, 152.582, 0.805811]","[118.363, 197.421, 0.790898]","[116.059, 238.648, 0.781582]","[180.918, 151.439, 0.800582]","[186.823, 197.401, 0.775076]","[195.038, 239.803, 0.815999]","[152.594, 231.603, 0.689762]","[134.895, 231.618, 0.687109]","[137.324, 307.06, 0.797506]","[145.525, 375.479, 0.801809]","[170.283, 231.59, 0.686434]","[170.283, 307.047, 0.787327]","[166.788, 373.113, 0.814956]","[145.531, 106.57, 0.907688]","[157.327, 105.435, 0.869353]","[136.145, 112.5, 0.835517]","[165.613, 112.495, 0.81159]","[167.941, 393.14, 0.775553]","[175.051, 390.802, 0.792133]","[165.55, 380.163, 0.698009]","[145.532, 392, 0.718475]","[137.251, 390.83, 0.763482]","[147.899, 381.389, 0.687705]"
"[154.916, 108.991, 0.927523]","[153.791, 153.799, 0.898127]","[126.616, 154.907, 0.840634]","[107.832, 192.658, 0.839533]","[90.0676, 232.779, 0.808309]","[180.922, 152.59, 0.800291]","[202.165, 192.697, 0.871484]","[220.977, 230.461, 0.832412]","[153.784, 231.628, 0.716651]","[134.936, 231.639, 0.712461]","[137.336, 308.257, 0.785763]","[145.541, 375.442, 0.814371]","[172.645, 231.618, 0.711179]","[171.464, 307.102, 0.778021]","[166.803, 373.155, 0.797978]","[146.712, 105.435, 0.902095]","[159.689, 105.451, 0.833945]","[137.313, 112.54, 0.829444]","[166.774, 113.696, 0.771297]","[167.912, 393.128, 0.773806]","[175.055, 390.813, 0.791959]","[165.55, 381.316, 0.678322]","[145.533, 391.99, 0.758403]","[137.257, 390.817, 0.79292]","[147.906, 381.364, 0.699522]"
"[156.186, 105.431, 0.885225]","[156.11, 146.676, 0.932564]","[129.045, 145.534, 0.831077]","[83.0582, 137.282, 0.660448]","[42.92, 124.321, 0.795644]","[182.064, 146.766, 0.814102]","[224.519, 137.321, 0.747725]","[268.199, 126.667, 0.819456]","[154.91, 230.404, 0.708872]","[136.071, 230.388, 0.695121]","[137.329, 307.107, 0.782576]","[145.53, 375.461, 0.80821]","[172.669, 230.424, 0.701793]","[171.48, 307.097, 0.77622]","[167.915, 373.143, 0.800164]","[150.24, 100.707, 0.878462]","[164.396, 100.722, 0.928542]","[140.833, 114.844, 0.797161]","[172.611, 116.067, 0.819365]","[169.097, 393.128, 0.771661]","[176.19, 390.805, 0.791092]","[165.535, 381.302, 0.674653]","[145.547, 392.002, 0.760519]","[137.273, 390.833, 0.790485]","[147.892, 381.383, 0.703616]"
"[156.198, 104.254, 0.875055]","[156.151, 145.56, 0.926091]","[130.2, 145.516, 0.815941]","[87.7457, 130.182, 0.68432]","[44.157, 107.746, 0.805868]","[182.082, 146.715, 0.814151]","[224.539, 131.364, 0.682897]","[266.958, 110.159, 0.759232]","[154.921, 230.428, 0.707456]","[136.06, 230.399, 0.695145]","[137.317, 308.233, 0.783]","[145.531, 375.456, 0.810032]","[173.773, 230.459, 0.706337]","[171.488, 307.099, 0.780093]","[167.919, 373.144, 0.798884]","[150.258, 99.6018, 0.882146]","[164.414, 99.6093, 0.929209]","[143.149, 113.696, 0.805653]","[172.653, 116.073, 0.834949]","[169.101, 393.13, 0.77043]","[176.195, 390.806, 0.789994]","[165.537, 381.301, 0.673137]","[145.541, 392.005, 0.758087]","[137.267, 390.834, 0.790357]","[147.896, 381.38, 0.702917]"
"[156.197, 101.911, 0.876384]","[156.183, 145.528, 0.914301]","[130.224, 145.497, 0.805635]","[90.1116, 125.482, 0.649279]","[51.2358, 91.3242, 0.737055]","[183.255, 145.58, 0.817354]","[222.222, 124.287, 0.717988]","[258.771, 99.5919, 0.829705]","[154.902, 230.413, 0.687219]","[136.044, 229.261, 0.675583]","[137.312, 308.232, 0.783977]","[145.531, 375.455, 0.811019]","[172.666, 230.446, 0.685377]","[171.483, 307.097, 0.779788]","[167.92, 373.143, 0.798982]","[150.266, 99.5816, 0.880176]","[164.416, 99.5769, 0.940118]","[143.17, 113.686, 0.812948]","[172.66, 116.071, 0.84582]","[169.099, 393.129, 0.768005]","[176.192, 390.805, 0.789011]","[165.542, 381.3, 0.670304]","[145.534, 392.002, 0.759107]","[137.262, 390.829, 0.794586]","[147.898, 381.383, 0.700794]"
"[156.171, 106.638, 0.899089]","[155, 146.76, 0.930328]","[127.898, 146.719, 0.842122]","[79.4631, 156.154, 0.751656]","[31.1683, 164.399, 0.704509]","[180.902, 146.755, 0.809369]","[226.905, 156.161, 0.783626]","[271.68, 158.531, 0.764793]","[153.802, 231.59, 0.711849]","[136.048, 231.585, 0.701649]","[137.322, 308.258, 0.786233]","[145.533, 375.463, 0.808838]","[172.657, 231.601, 0.704152]","[171.476, 308.228, 0.76972]","[167.915, 373.145, 0.801894]","[149.095, 100.764, 0.858458]","[164.365, 101.916, 0.900373]","[139.638, 113.694, 0.791175]","[170.3, 117.167, 0.786992]","[167.94, 393.129, 0.773577]","[176.179, 390.81, 0.790783]","[165.541, 381.301, 0.675776]","[145.545, 392.008, 0.756165]","[137.27, 391.917, 0.787231]","[147.897, 381.382, 0.700117]"
"[156.138, 107.779, 0.913141]","[154.95, 147.895, 0.920598]","[127.835, 146.772, 0.851486]","[84.2104, 165.568, 0.759997]","[40.5773, 183.282, 0.746887]","[180.884, 147.88, 0.812559]","[225.712, 164.446, 0.807733]","[265.817, 178.547, 0.736798]","[154.897, 231.601, 0.718953]","[136.046, 231.6, 0.700645]","[137.327, 308.269, 0.782151]","[145.534, 375.465, 0.810805]","[173.763, 231.612, 0.711709]","[171.478, 308.228, 0.771654]","[166.802, 373.142, 0.8038]","[149.051, 101.922, 0.854013]","[164.342, 103.101, 0.884181]","[139.627, 114.85, 0.796618]","[170.274, 117.186, 0.803052]","[167.93, 393.125, 0.771908]","[176.17, 390.806, 0.786932]","[165.543, 381.296, 0.674966]","[145.537, 392.01, 0.757691]","[137.263, 391.917, 0.792796]","[147.903, 381.384, 0.700224]"
"[156.194, 100.753, 0.888535]","[156.187, 145.479, 0.903037]","[130.22, 145.467, 0.801248]","[92.4693, 118.449, 0.616069]","[60.572, 85.3791, 0.762115]","[183.264, 145.509, 0.81203]","[221.027, 118.457, 0.747371]","[251.689, 93.6507, 0.768995]","[154.908, 229.219, 0.669022]","[136.044, 228.06, 0.653156]","[137.311, 307.108, 0.78683]","[145.532, 375.457, 0.810713]","[173.765, 229.244, 0.669374]","[171.477, 307.072, 0.786183]","[167.924, 373.145, 0.797038]","[150.252, 99.5769, 0.875287]","[164.418, 99.5522, 0.938012]","[143.185, 113.709, 0.821365]","[173.763, 117.178, 0.852336]","[169.103, 393.125, 0.76823]","[176.197, 390.802, 0.78908]","[165.544, 381.299, 0.66891]","[145.539, 391.994, 0.756505]","[137.267, 390.822, 0.789227]","[147.898, 381.379, 0.700864]"
"[156.122, 107.819, 0.934665]","[154.925, 147.933, 0.904074]","[127.804, 147.89, 0.844494]","[90.1129, 173.866, 0.805553]","[51.1641, 202.108, 0.756162]","[180.883, 147.929, 0.802512]","[221.031, 173.862, 0.846095]","[257.529, 196.252, 0.787184]","[153.791, 231.601, 0.721635]","[134.933, 231.62, 0.701086]","[137.329, 308.264, 0.781428]","[145.531, 375.459, 0.811349]","[172.666, 231.602, 0.710418]","[171.461, 307.109, 0.773924]","[166.802, 373.146, 0.802415]","[147.923, 103.096, 0.861465]","[163.229, 104.26, 0.875198]","[138.483, 114.852, 0.815114]","[169.091, 116.038, 0.760402]","[167.924, 393.126, 0.771384]","[175.057, 390.807, 0.790546]","[165.542, 381.3, 0.66804]","[145.539, 391.994, 0.770577]","[137.266, 390.82, 0.798988]","[147.895, 381.379, 0.701724]"
"[156.186, 106.589, 0.892283]","[156.095, 146.715, 0.935389]","[129.058, 145.58, 0.835107]","[80.6775, 146.721, 0.693854]","[38.2241, 141.968, 0.720849]","[182.045, 146.768, 0.81726]","[224.514, 146.725, 0.774677]","[269.371, 144.341, 0.820576]","[154.903, 231.577, 0.709882]","[136.06, 231.571, 0.700564]","[137.324, 308.252, 0.783815]","[145.532, 375.463, 0.808318]","[173.761, 231.588, 0.706742]","[171.474, 307.117, 0.770031]","[167.914, 373.144, 0.800643]","[150.233, 100.733, 0.870377]","[164.381, 100.757, 0.91706]","[140.801, 113.7, 0.792371]","[171.458, 116.049, 0.782871]","[167.946, 393.126, 0.773282]","[176.183, 390.806, 0.789137]","[165.54, 381.302, 0.674632]","[145.541, 392.007, 0.754616]","[137.268, 391.915, 0.786219]","[147.898, 381.385, 0.700618]"
